time,open,high,low,close
1653051600,3942.98,3947.23,3940.61,3942.73
1653055200,3942.98,3951.73,3937.23,3945.98
1653058800,3945.73,3947.48,3932.48,3938.73
1653062400,3938.98,3945.73,3922.48,3933.48
1653066000,3933.11,3938.23,3880.23,3881.23
1653069600,3880.98,3884.98,3860.48,3867.23
1653073200,3866.98,3868.98,3824.23,3835.23
1653076800,3834.73,3845.98,3810.73,3839.98
1653080400,3840.23,3853.23,3819.23,3840.23
1653084000,3840.73,3904.73,3828.48,3902.23
1653087600,3901.36,3907.98,3894.73,3906.48
1653267600,3925.43,3930.68,3920.68,3929.43
1653271200,3929.68,3940.43,3929.68,3938.68
1653274800,3938.18,3944.43,3933.18,3942.18
1653278400,3942.06,3945.18,3935.93,3937.18
1653282000,3936.93,3938.43,3923.93,3929.18
1653285600,3929.31,3935.18,3928.68,3933.18
1653289200,3933.43,3941.18,3932.18,3934.43
1653292800,3934.68,3950.68,3932.43,3944.43
1653296400,3943.93,3957.43,3941.93,3956.18
1653300000,3956.43,3957.68,3937.68,3944.43
1653303600,3944.68,3951.43,3914.68,3921.93
1653307200,3922.43,3935.43,3917.18,3925.56
1653310800,3925.43,3950.68,3923.93,3949.43
1653314400,3949.18,3950.93,3933.43,3939.43
1653318000,3940.06,3947.18,3932.93,3936.18
1653321600,3936.43,3949.68,3916.43,3927.43
1653325200,3927.93,3955.43,3909.43,3944.68
1653328800,3944.43,3975.68,3940.68,3969.93
1653332400,3970.18,3981.93,3958.68,3965.43
1653336000,3965.68,3973.93,3946.18,3972.68
1653339600,3973.18,3983.13,3966.88,3968.38
1653343200,3968.51,3978.38,3955.38,3975.38
1653346800,3975.88,3985.13,3975.38,3979.88
1653354000,3937.01,3948.63,3935.13,3947.88
1653357600,3948.38,3952.13,3942.88,3950.63
1653361200,3950.13,3952.88,3943.88,3945.88
1653364800,3945.76,3949.63,3940.38,3945.38
1653368400,3945.63,3946.13,3939.63,3943.13
1653372000,3942.76,3944.88,3939.88,3944.01
1653375600,3944.13,3944.88,3935.88,3937.13
1653379200,3936.88,3939.38,3924.38,3926.13
1653382800,3925.63,3930.38,3916.13,3922.38
1653386400,3922.88,3932.13,3912.88,3924.76
1653390000,3924.88,3928.13,3914.26,3915.63
1653393600,3915.88,3930.13,3915.13,3927.88
1653397200,3928.38,3935.38,3924.13,3930.13
1653400800,3930.38,3941.26,3929.38,3931.63
1653404400,3931.88,3939.98,3925.38,3936.23
1653408000,3936.48,3941.48,3912.98,3913.48
1653411600,3912.73,3914.73,3875.11,3886.36
1653415200,3885.73,3915.73,3878.98,3908.23
1653418800,3907.73,3931.73,3897.23,3907.98
1653422400,3907.48,3925.48,3893.23,3920.48
1653426000,3920.73,3937.98,3905.73,3913.73
1653429600,3913.48,3957.23,3912.48,3945.73
1653433200,3947.48,3953.98,3943.23,3950.98
1653440400,3955.48,3965.48,3954.98,3962.23
1653444000,3962.98,3966.73,3959.98,3961.98
1653447600,3961.48,3961.48,3945.61,3952.48
1653451200,3952.23,3958.73,3951.98,3957.98
1653454800,3958.48,3963.98,3955.98,3959.48
1653458400,3959.61,3971.98,3959.36,3970.23
1653462000,3970.36,3970.48,3964.48,3965.48
1653465600,3965.23,3969.73,3960.48,3963.48
1653469200,3963.23,3970.98,3953.11,3970.23
1653472800,3969.73,3969.86,3951.73,3953.11
